SMILES,human_fup
O=C(O)c1cn(Cc2ccc(-n3cnc(-c4ccccc4)c3)cc2)c2cccc(F)c2c1=O,-2.045757485735181
Fc1ccccc1-c1cc(NCOc2cccnc2)n2ncc(Br)c2n1,-1.3010299947953925
O=C1NS(=O)(=O)c2ccccc21,-0.1561445773146191
COc1cc2c(cc1OC)CN(c1nc(N3CCCN(C(=O)N4CC(O)C(O)C4)CC3)nc3cc(OC)c(OC)cc13)CC2,-1.5228787438326894
CONC(=O)C1[C@@H](O)[C@@]2(O)c3c(OC)cc(OC)cc3O[C@@]2(c2ccc(OC)cc2)[C@@H]1c1ccccc1,-0.7447274946554192
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,-0.1307682802103353
O=C(O)CN1C(=O)[C@@]2(NC(=O)N(Cc3cc(Cl)ccc3F)C2=O)c2cc(Cl)ccc21,-1.6382721620941705
CCOc1ccccc1C(=O)NCc1ccco1,-1.3788237171859827
Cc1nc(COc2ccc(C[C@H](NC(=O)O[C@H]3CO[C@H]4OCC[C@H]43)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc4c(c3)OCO4)cc2)cs1,-1.6989700021645464
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,-0.7771978980989664
CCCC(=O)N(C)c1cccc(NC(=O)c2ccccc2Br)c1,-1.6989700021645464
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)cc1,-1.5622494355945955
COC(=O)C1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]12,-0.6989700041188716
CCC(=O)N1CCC(NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,-0.6777807050592738
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,-0.5850266518621456
CC(=O)Nc1ccccc1,-0.0315170490644499
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3ccnc4ccccc34)sc21,-0.6041496238066633
CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,-2.22329880874914
CCC(O)(CC)CCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,-0.1739251972343534
O=c1[nH]c2c(O)ccc([C@@H](O)CN[C@H]3CCC[C@@H]3OCc3ccccc3)c2s1,-1.1611509086333325
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OCCNCCCO)ncc1Cl,-0.9605858804272468
COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,-0.2572748686167674
CCc1cccc(NC(=O)c2cc(Oc3cncnc3)cc(C)n2)n1,-1.4685210816804082
Clc1cccc(C(Cl)(Cl)Cl)n1,-2.903079876734088
ClC1=C(Cl)[C@@]2(Cl)[C@H]3[C@H](Cl)[C@@H]4O[C@@H]4[C@H]3C1(Cl)C2(Cl)Cl,-1.971591674893724
CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,-0.4948500215443769
CCCCC[C@H](O)/C=C/[C@@H]1C(CC=CCCCC(=O)O)C(=O)C[C@H]1O,-0.5686362356801629
O=C(CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NCCO,-0.0043648053585819
CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,-0.3979400069348596
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccco4)nc31)[C@H](O)[C@@H]2O,-0.6161846338401082
COc1ncnc(Cn2cc(C(=O)NCC(F)F)c3ncc(C)cc32)c1C,-1.3010299947953925
CC(C)C(C(=O)Nc1nccs1)c1ccc(Cl)cc1,-2.13076827440018
O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cc2cnccc2[nH]1,-2.221848742378115
COc1cc(O)c2c(c1)C=CCC(=O)C(=O)C(O)CCC[C@H](C)OC2=O,-1.8569851966214843
COc1ncc(-c2cccc(F)c2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1,-2.3010299869780915
CN(Cc1cccc2ccccc12)c1cc(N2CCOCC2)[nH]c(=O)n1,-1.2456516635243782
Cc1nn(C2CCOCC2)c(NS(=O)(=O)c2ccc(C3CC3)cc2)c1C(=O)N[C@@H](C)C(C)(C)C,-1.1249387360292409
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,-1.999999995657055
CC[C@H]1OC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,-0.0699708154830026
Cc1c(Sc2ccc(Cl)cc2)c2c(-c3ccccc3)cccc2n1CC(=O)O,-2.494850008108392
COc1ccc(S(=O)(=O)N2C(=O)[C@@](c3ccccc3OC)(N3C[C@H](O)CC3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1,-1.216096420012965
O=C(O)/C=C/c1ccccc1,-1.3018994535062804
O=C(C1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1,-0.0969100129537695
NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,-2.34948497936755
COc1cc(OC)c(S(=O)(=O)N(c2ccccc2)c2ccccc2)cc1NC(=O)CCC(=O)O,-1.0324520233131482
CCCCN(CCCC)N=O,-0.5846310762136491
CC(C)(C)CC(C)(C)c1ccc(O)cc1,-1.7206753322746329
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,-1.3010299861095027
CNC(C)C(=O)NC1CCC[C@H]2C[C@H]3CCN(CCc4cccc(C)c4)C[C@H]3N2C1=O,-0.3279021419718794
CO[C@H]1C[C@@H](O[C@@H]2C(C)C(=O)O[C@H](C)[C@H](C)[C@H](O)C(C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](O[C@H]3O[C@@H](C)C[C@@H](N(C)C)[C@H]3O)[C@H]2C)O[C@@H](C)[C@@H]1O,-0.3979400085634639
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,-1.1549019593653225
CC1(C)CC(c2ccc(OC3CCN(C4CCC4)CC3)cc2)=NNC1=O,-0.3010299955771223
CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)nc(OC(CO)CO)c2Cl)[nH]n1,-0.7542406437861049
CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,-1.9527251287208027
NC(=O)OCC(COC(N)=O)c1ccccc1,-0.1135092804113043
Cc1ccc(NC(=O)Nc2nnc(-c3ccncc3)s2)cc1,-2.2146701578696515
CCC(C)OC(=O)N1CCCCC1CCO,-0.5476563446103709
Cc1cc(NC(=O)OCC(Oc2cccc3sc(C(=N)N)cc23)c2ccccc2)n(C)n1,-1.397940007586301
O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,-2.3010299869780915
CNC1(c2ccccc2Cl)CCCCC1=O,-0.248877950689229
Nc1nc2ccc(-c3cncc(NS(=O)(=O)c4ccc(Cl)cc4)c3)cn2n1,-1.999999995657055
c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,-0.0969100129537695
CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,-0.0461599886362314
Cc1cc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2cc1C,-1.679853711810982
O=C(Nc1cc(-c2cc3c([nH]2)C2(CCNC2)CNC3=O)ccn1)c1ccc2ccccc2c1,-2.6989699826212954
CCCCCOc1ccc(C(=O)NC(C(=O)O)C(C)C)cc1,-1.7670038870681124
O=[N+]([O-])c1ccc(C2=NOC(c3ccc(N4CCOCC4)nc3)C2)o1,-1.4814860588060683
COCC(COC)NC(=O)c1nc(N2CC[C@@H](NC(=O)c3[nH]c(C)c(Cl)c3Cl)[C@@H](OC)C2)sc1C(=O)O,-1.6777807031980116
CCCn1c(=O)[nH]c(=O)c2[nH]cnc21,-0.3154950300363944
O=C(O[C@H]1C[N+]2(CCCc3nc4ccccc4o3)CCC1CC2)C1(C2=CC=CC2)CCCCCC1,-1.397940007586301
CN[C@@H]1C[C@H]2OC(C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,-2.657577299437136
CN1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(NC(=O)c4cccc(OC(F)(F)F)c4)c3)[nH]c12,-1.5686362342325146
Cc1noc(C)c1S(=O)(=O)Nc1c(N2CCC(CCc3ccccc3)CC2)c(=O)c1=O,-1.999999995657055
Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,-2.323908730810781
COC[C@H](C)NC(=O)c1nc(N2CC[C@@H](NC(=O)c3[nH]c(C)c(Cl)c3Cl)[C@@H](OC)C2)sc1C(=O)O,-1.6020599895907843
CCc1nc2ccc(C(=O)NCc3ccc4c(c3)OCO4)cn2c1N(C)Cc1cccs1,-2.455931943241311
N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)N[C@H]3CCCC[C@@H]3F)c(=O)n3ccccc23)CC1,-0.7328282713622324
CC(=Cc1ccc(OCCN2CCOCC2)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C,-2.9999999565705537
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,-1.3010299947953925
Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,-2.8860566142858968
Cc1nc2sc(C(=O)NC3CC3)c(N)c2c(C)c1Cl,-1.958607310893644
CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,-2.9030899522483864
CCOc1cc2nnc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,-1.4089353918599252
Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O,-1.0457574900781257
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,-0.1549019630258045
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,-2.5484549902179854
CN(C)CCCN1c2ccccc2Sc2ccccc21,-0.9586073144469618
Cc1ccc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2c1,-2.0222763901396315
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,-0.1549019630258045
CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,-1.333780769102909
CC(=O)N(C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,-1.7189666304784794
CC(=O)Nc1cccc2c1c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,-1.3685562299721212
COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,-2.9030899522483864
CC(C(=O)NCCN1CCCC1)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,-0.4898573004632611
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,-1.5228787438326894
COc1cc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2cc1OCCCN1CCC[C@@H]1CO,-1.3010299947953925
O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,-2.356547313643484
Cc1nn(C)c(C)c1NS(=O)(=O)c1c(Cl)cc(-c2ccnc(N3CCNCC3)c2)cc1Cl,-0.7447274946554192
O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2cc(Cl)ccc2[nH]1,-0.0008694586691124
NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,-0.7958800170726411
C[C@@]1(c2cc(-c3cncnc3)c(F)cc2F)CCSC(=N)N1,-0.3374310329722869
CC(C)OCC1(C(=O)c2ccc(N)c(Cl)c2)CCCN1,-0.4089353928621432
CCO/N=C/c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1,-2.552841953147264
C[C@@](C(=O)O[C@H]1C[N+]2(CCOCc3ccccc3)CCC1CC2)(c1ccccc1)N1CCCCC1,-1.795880014629735
O=C(C1CC(F)(F)C1)N1CCc2nc(C#Cc3ccccc3)sc2C1,-1.958607310893644
Cc1cc(C2CCN(C(=O)C3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(F)c(Cl)c2)n1,-0.7958800170726411
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,-0.0822339794845173
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,-0.1467584597072918
C[C@@H](O)C1C(=O)N2C(C(=O)O)=C(S[C@H]3CC(C(=O)N4CC[C@H](NC(=O)CN=C(N)N)C4)N(C)C3)[C@H](C)[C@H]12,-0.0433580490718009
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,-0.8096683015495185
O=C(O)c1cc(Cc2ccc(-c3cccnc3)cc2)c2ccccn2c1=O,-2.522878730803855
Nc1ncnc2c1C(=O)N(c1ccc(-c3c(F)cccc3F)c(F)c1)CCO2,-1.397940007586301
O=C(N[C@@H]1CCC[C@H](O)C1)c1noc(-c2ccc(C(F)(F)F)cc2)c1CO,-1.0915149805851845
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)c(Cl)c3)c2cc1N1CCN(C)CC1,-1.4685210816804082
C[N+](C)(C)CC1CO1,-0.2856702401709263
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,-0.4898573004632611
CC(c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,-0.3767507094986961
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,-1.5228787438326894
CN=C(C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,-0.1837838799686996
CC(=O)N1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,-0.3010299955771223
O=C(O)c1cncc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)c1,-2.004364801015637
CNCCN1CCCc2cc(N=C(N)c3cccs3)ccc21,-0.2218487495439739
CC(NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,-2.004364801015637
O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cnccc5c4)cc3)CC2)CN1C1CC1,-2.744727470769224
CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,-1.0052430549728026
C[C@H]1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc([C@@H](C)Nc4cc(F)cc(F)c4)c3o2)CCO1,-0.8538719640115515
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,-0.2672533049121663
COc1ccccc1O,-0.2448877335286029
CCCC1(C(=O)c2ccc(Cl)c(Cl)c2)CCCN1,-0.8538719640115515
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,-1.397940007586301
CCOP(=S)(OCC)SCCSCC,-2.9028034124609854
Cc1nc(C)c(-c2ccc(-c3ccc(C(C)C(=O)O)cc3Cl)cc2)nc1C(N)=O,-2.096910007579376
CC[C@H]1OC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,-1.3010299947953925
CC(=O)CCCCC[C@H](NC(=O)C1CCN(C)CC1)c1nc(-c2ccc3ccccc3c2)c[nH]1,-1.397940007586301
Cc1cccc([C@H](C)c2c[nH]cn2)c1C,-1.2218487488925325
Cc1cc(C(=O)N[C@H]2CC[C@@H](NC(=O)c3cc(F)cnc3Oc3cccc(-c4ccc(O)c(CN5C[C@@H](C)N[C@@H](C)C5)c4)c3)CC2)nn1C,-0.7958800170726411
CC(=O)Nc1ccc2ccn(-c3cc(NCCCN(C)C)n4ncc(C#N)c4n3)c2c1,-0.9999999995657056
N#Cc1cnc(Nc2cc(CN3CCOCC3)ccn2)s1,-1.0409586072016597
COc1ccccc1CCNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,-1.3496924758964874
Cc1cccc(O)c1,-0.4400933748442471
COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c(OC)c1,-2.7695510530749927
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)C(C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,-0.6259059863107735
O=C(O[C@H]1C[C@H]2CC3C[C@@H](C1)N2CC3=O)c1c[nH]c2ccccc12,-0.4163413288900931
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,-1.397940007586301
Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@H]3CC(=O)O)c1,-2.4436974871689774
COCCNc1nc(N)c2[nH]c(=O)n(Cc3ccccc3)c2n1,-0.6813107298437594
CC[C@H]1OC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,-0.6575773189803872
COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)C(=NC(=O)C(NOC)c3csc(N)n3)[C@H]2SC1,-0.1487416573365801
Cc1cc(Nc2ncc3c(n2)CN(C(=O)N[C@H](C)c2ccc(Cl)c(Cl)c2)CC3)ccn1,-2.221848742378115
CC(=NC#N)N(C)Cc1ccc(Cl)nc1,-0.2418516923261549
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,-2.66420781121792
CN(C)C(=N)c1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(Cl)cn2)cc1,-0.5686362356801629
Cc1ccc(S(=O)(=O)N2N=Cc3ccccc3B2O)cc1,-1.0777937220414926
Cc1ncc(C(N)=S)nc1-c1ccc(C2CCC(CC(=O)O)CC2)cc1,-1.552841967106729
CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,-0.263256514880127
CCNC(=O)Nc1nc2cc(-c3cncc(C#N)c3)c(=O)n(C(C)C)c2s1,-0.9999999995657056
CNC(C)C(=O)NC1CCC[C@H]2C[C@H]3CCN(CC(C)c4ccccc4)C[C@H]3N2C1=O,-0.7447274946554192
COc1cc(OC)c(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1NC(=O)CCC(=O)O,-1.6197887564788336
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,-2.154901953781536
COC(=O)c1c(C)cc(O)c(C)c1O,-1.4749551916667534
CCC(C)(CCN1CCCCC1)N(Cc1cc2ccccc2n(C)c1=O)C(=O)C1CCCCC1,-0.9586073144469618
CN(C)C(C)(C)c1nc(=O)c(O)c(C(=O)NCc2ccc(F)cc2)[nH]1,-0.3018994542895771
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4ccc(Cl)cc4)c3)C2)c(=O)[nH]c1=O,-1.8569851966214843
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C(C)C(N)=O,-1.3010299947953925
Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C(C(=O)O)C(C)(C)S[C@H]12,-1.3010299861095027
CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21,-0.8860566473590905
CCc1nc(Cl)c2n1CCN(C(C(=O)NC)c1ccccc1)[C@H]2CCc1ccc(C(F)(F)F)cc1,-1.999999995657055
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(F)c1,-1.3115801771073416
Cc1ncc(CO)c(CO)c1O,-0.0010870955976758
O=C(O[C@H]1C[N+]2(CCOc3ccccc3)CCC1CC2)C1(C2=CC=CC2)CCCCCC1,-1.397940007586301
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,-1.048455006015447
CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,-0.6777807153996187
COc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1NCCN(C)C,-0.3538904779230508
CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,-0.9706162219089076
C=C[C@@H]1C[C@]1(NC(=O)C1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,-1.9208187503332543
O=C(Nc1ccc(Cl)nc1)c1ccc(F)c(F)c1,-1.0324520233131482
CC(C)NC[C@H](O)COc1cccc2ccccc12,-0.7958800170726411
O=C(O[C@H]1C[N+]2(CCCc3ccncc3)CCC1CC2)C1(C2=CC=CC2)CCCCCC1,-0.9208187535904632
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,-0.0457574905124201
Cc1ccc([C@H]2C[C@@H](C(F)(F)F)n3ncc(C(=O)NCc4ccc(F)cn4)c3N2)cc1,-1.999999995657055
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,-0.7368303610659575
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ccon1,-0.7447274946554192
O=C(O)C(=O)O,-0.0010870955976758
Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)NS(=O)(=O)c4ccc(N(C)C)cc4)CC3)CC2)c1Cl,-1.6497519797270226
Cn1nnc2c(C(N)=O)ncn2c1=O,-0.0705810691252669
CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,-0.77728352859236
O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,-0.3957739468074964
CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCN(C(=O)CO)CC1,-0.7958800170726411
Cc1nc(C)c(-c2ccc(C3CCC(CCO)CC3)cc2)nc1C(N)=O,-1.5228787438326894
COCCOCCOCCOC,-0.1804560643923291
CCC(C)(CCN1CCOCC1)N(Cc1cc2ccccc2n(C)c1=O)C(=O)C1CCCCC1,-0.3736596325222875
Cc1ccc(-c2cc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)cn1,-0.5917600345185041
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,-2.1901055965353127
CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,-1.3010299861095027
O=C1CC(c2ccccc2)CC(=O)C1Oc1ccccc1Cl,-1.958607310893644
CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)N(CCCCS(=O)(=O)O)c2ccc3ccccc3c21,-1.3010299947953925
N#Cc1ccc2ccc(=O)n(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@@H](O)C3)c2c1,-0.6813107298437594
CCC[C@@H](CNC(=O)c1nc(Cl)c(N)nc1N)[N+](C)(C)CCCc1ccc(OC)cc1,-0.291154361866915
Cc1nc(N)ccc1CNC(=O)Cn1c(C)cc(S(=O)(=O)NCC2CCC2)c(N)c1=O,-0.1135092747711162
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-0.3467874861281464
CCN1CCC[C@H]1CNC(=O)c1cn(C2CCCC2)c(=O)c2c1c1ccccc1n2C,-0.9999999995657056
N#Cc1cnc(Nc2cc(CN3CCN(C(N)=O)CC3)ccn2)s1,-1.0362121721823856
CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,-1.7725775669861603
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,-0.3979400085634639
Cc1ccc(S(C)(=O)=O)cc1C#Cc1cc(Cl)ccc1OCC(=O)O,-1.7695510760670523
CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,-2.9999999565705537
O=c1c(NS(=O)(=O)c2ccccc2)c(N2CCC(Cc3ccccc3)CC2)c1=O,-1.999999995657055
c1cc[n+]2c(c1)-c1cccc[n+]1CC2,-0.1218607571070993
CCS(=O)(=O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,-0.5172692997771501
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2.8477116250328263
CCC(C)(C)NCC(O)COc1ccccc1C(=O)CCc1ccccc1,-1.7632565124495376
C[C@@H](O)C1C(=O)N2C(C(=O)O)=C(SCCOC(N)=O)S[C@H]12,-0.4559319567664816
CC#Cc1cncc(-c2cccc([C@@]3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cccc43)c2)c1,-1.966576240491805
N#C[C@H]1CCCN1C(=O)CNC12C[C@@H]3C[C@@H](CC(O)(C3)C1)C2,-0.052996070647342
CCNC(=O)Nc1nc2cc(-c3cccnc3)c(=O)n(C(C)C(=O)O)c2s1,-0.6575773189803872
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,-1.999999995657055
CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,-1.999999995657055
O=C(N[C@@H]1CCC[C@@H](NC(=O)c2cccc(Cl)c2)C1)c1cccc(F)c1,-1.4089353918599252
CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c(O)c2cccnc21,-1.999999995657055
COC(=O)c1ccc(O)cc1,-1.1514295914202155
CC(C(=O)OC1CC[N+](C)(C)CC1)(c1ccccc1)C1CCCC1,-0.3767507094986961
